source,date,query,raw_text,unigram,bigram,unibi_mix,adj_noun,video_title,likes,churn_score,churn_signals,positive_score,positive_signals,net_signal,signal_type,competitor_mentioned
cafearticle,,헤드앤숄더 후기,헤드앤숄더 비듬샴푸 추천 약산성 비교 사용 후기 헤드앤숄더 비듬샴푸 추천 약산성 비교 사용 후기 사실 큰 샴푸를 굴절해 본 1인 이참에 산 상품 너무 뜻에 드는데요 우선 페로몬 향 또 계속력이 대박임 이전부터 넘치는 헤드앤숄더 비듬샴푸 썼었어요 크게 향부분,"['비듬', '약산', '비교', '비듬', '약산', '비교', '굴절', '이참', '페로몬', '계속', '이전', '비듬']","['비듬_약산', '약산_비교', '비교_비듬', '비듬_약산', '약산_비교', '비교_굴절', '굴절_이참', '이참_페로몬', '페로몬_계속', '계속_이전', '이전_비듬']","['비듬', '약산', '비교', '비듬', '약산', '비교', '굴절', '이참', '페로몬', '계속', '이전', '비듬', '비듬_약산', '약산_비교', '비교_비듬', '비듬_약산', '약산_비교', '비교_굴절', '굴절_이참', '이참_페로몬', '페로몬_계속', '계속_이전', '이전_비듬']",[],,,0,[],1,['추천'],1,긍정,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 두피 토탈 솔루션 딥클린 샴푸 후기 오늘은 제가 최근에 사용해본 헤드앤숄더 두피 토탈 솔루션 딥클린 샴푸에 대한 후기 를 남겨보려고 해요 제가 두피 관리에 신경을 많이 쓰는 편인데 이 제품이 제가 기대했던 만큼 좋았던 것 같아서 이렇게 글을 쓰게,"['토탈', '솔루션', '클린', '토탈', '솔루션', '클린', '관리', '신경', '기대']","['토탈_솔루션', '솔루션_클린', '클린_토탈', '토탈_솔루션', '솔루션_클린', '클린_관리', '관리_신경', '신경_기대']","['토탈', '솔루션', '클린', '토탈', '솔루션', '클린', '관리', '신경', '기대', '토탈_솔루션', '솔루션_클린', '클린_토탈', '토탈_솔루션', '솔루션_클린', '클린_관리', '관리_신경', '신경_기대']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 클리니컬 스트렝스 왜이러죠 좀 알아보고 살걸 후기 만 보고 직구한게 진짜 후회돼요ㅠ 게다가 헤드앤숄더 클리니컬 스트렝스 쓴 뒤로 머리 빠지는양이 확 늘었어요 한번만 감아도 배수구에 머리카락이 엉키면서 꽉막히거든요ㅠ 원래 절대 이정도,"['클리니컬', '스트렝스', '직구', '후회', '클리니컬', '스트렝스', '배수구', '머리카락']","['클리니컬_스트렝스', '스트렝스_직구', '직구_후회', '후회_클리니컬', '클리니컬_스트렝스', '스트렝스_배수구', '배수구_머리카락']","['클리니컬', '스트렝스', '직구', '후회', '클리니컬', '스트렝스', '배수구', '머리카락', '클리니컬_스트렝스', '스트렝스_직구', '직구_후회', '후회_클리니컬', '클리니컬_스트렝스', '스트렝스_배수구', '배수구_머리카락']",[],,,1,['후회'],0,[],-1,이탈위험,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 클리니컬 스트렝스 어때요 헤드앤숄더 클리니컬 스트렝스 직접 써보신 분들 후기 가 듣고 싶어요ㅜㅜ 헤드앤숄더 클리니컬 스트렝스 사실 샤워할 때마다 빠지는 머리카락 양이 점점 늘어나는 것 같아서 걱정이 많아요 특히 헤어라인 부분이 예전보다,"['클리니컬', '스트렝스', '클리니컬', '스트렝스', '클리니컬', '스트렝스', '샤워', '머리카락', '걱정', '라인', '예전']","['클리니컬_스트렝스', '스트렝스_클리니컬', '클리니컬_스트렝스', '스트렝스_클리니컬', '클리니컬_스트렝스', '스트렝스_샤워', '샤워_머리카락', '머리카락_걱정', '걱정_라인', '라인_예전']","['클리니컬', '스트렝스', '클리니컬', '스트렝스', '클리니컬', '스트렝스', '샤워', '머리카락', '걱정', '라인', '예전', '클리니컬_스트렝스', '스트렝스_클리니컬', '클리니컬_스트렝스', '스트렝스_클리니컬', '클리니컬_스트렝스', '스트렝스_샤워', '샤워_머리카락', '머리카락_걱정', '걱정_라인', '라인_예전']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 스트렝스 써보신 분 헤드앤숄더 스트렝스 블로그 후기 들 보면 헤드앤숄더 스트렝스가 세정력이 좋다고 하는데 혹시 너무 강해서 오히려 두피가 건조해지거나 그런 건 없을까요 샴푸 바꿨다가 더 안 좋아진 경험이 있어서 신중하게 고르려고,"['스트렝스', '스트렝스', '블로그', '스트렝스', '세정', '건조', '경험', '신중']","['스트렝스_스트렝스', '스트렝스_블로그', '블로그_스트렝스', '스트렝스_세정', '세정_건조', '건조_경험', '경험_신중']","['스트렝스', '스트렝스', '블로그', '스트렝스', '세정', '건조', '경험', '신중', '스트렝스_스트렝스', '스트렝스_블로그', '블로그_스트렝스', '스트렝스_세정', '세정_건조', '건조_경험', '경험_신중']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 울트라 쿨멘솔 샴푸 사용 후기 오늘은 코스트코에서 구매한 헤드앤숄더 울트라 쿨멘솔 샴푸에 대해 이야기해보려고 해요 요즘 날씨가 사용해보고 나니 헤드앤숄더 울트라 쿨멘솔 샴푸는 각질 제거와 두피 가려움 완화에 정말 효과적이었어요 씻고,"['울트라', '울트라', '이야기', '날씨', '울트라', '각질', '제거', '완화', '효과']","['울트라_울트라', '울트라_이야기', '이야기_날씨', '날씨_울트라', '울트라_각질', '각질_제거', '제거_완화', '완화_효과']","['울트라', '울트라', '이야기', '날씨', '울트라', '각질', '제거', '완화', '효과', '울트라_울트라', '울트라_이야기', '이야기_날씨', '날씨_울트라', '울트라_각질', '각질_제거', '제거_완화', '완화_효과']",[],,,1,['가려움'],0,[],-1,이탈위험,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 두피 토탈 솔루션 딥클린 샴푸 1 2L 13 090원 무통보 삭제글 운영진 승인없는 글 댓가성 후기 글 스튜디오 백일 공구 전통돌상 성장동영상 출산선물 젖병소독기 신생아선물 임산부선물 2 각종 댓가성 이벤트 후기 는 무통보 삭제 운영진 사전 미승인 후기,"['토탈', '솔루션', '클린', '통보', '삭제', '운영', '승인', '댓가', '스튜디오', '공구', '전통', '성장', '동영상', '출산', '선물', '젖병', '소독', '신생아', '선물', '임산부', '선물', '각종', '댓가', '통보', '삭제', '운영', '사전', '승인']","['토탈_솔루션', '솔루션_클린', '클린_통보', '통보_삭제', '삭제_운영', '운영_승인', '승인_댓가', '댓가_스튜디오', '스튜디오_공구', '공구_전통', '전통_성장', '성장_동영상', '동영상_출산', '출산_선물', '선물_젖병', '젖병_소독', '소독_신생아', '신생아_선물', '선물_임산부', '임산부_선물', '선물_각종', '각종_댓가', '댓가_통보', '통보_삭제', '삭제_운영', '운영_사전', '사전_승인']","['토탈', '솔루션', '클린', '통보', '삭제', '운영', '승인', '댓가', '스튜디오', '공구', '전통', '성장', '동영상', '출산', '선물', '젖병', '소독', '신생아', '선물', '임산부', '선물', '각종', '댓가', '통보', '삭제', '운영', '사전', '승인', '토탈_솔루션', '솔루션_클린', '클린_통보', '통보_삭제', '삭제_운영', '운영_승인', '승인_댓가', '댓가_스튜디오', '스튜디오_공구', '공구_전통', '전통_성장', '성장_동영상', '동영상_출산', '출산_선물', '선물_젖병', '젖병_소독', '소독_신생아', '신생아_선물', '선물_임산부', '임산부_선물', '선물_각종', '각종_댓가', '댓가_통보', '통보_삭제', '삭제_운영', '운영_사전', '사전_승인']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 두피 토탈 솔루션 애플프레쉬 두피 트리트먼트 후기 오늘은 제가 최근에 사용해본 헤드앤숄더 두피 토탈 솔루션 애플프레쉬 두피 트리트먼트에 대해 솔직하게 후기 를 남겨보려고 해요 평소에 두피에도 신경을 많이 쓰는 편인데 이 트리트먼트는 특히 애플 향이,"['토탈', '솔루션', '애플프레쉬', '트리트먼트', '토탈', '솔루션', '애플프레쉬', '트리트먼트', '평소', '신경', '트리트먼트', '애플']","['토탈_솔루션', '솔루션_애플프레쉬', '애플프레쉬_트리트먼트', '트리트먼트_토탈', '토탈_솔루션', '솔루션_애플프레쉬', '애플프레쉬_트리트먼트', '트리트먼트_평소', '평소_신경', '신경_트리트먼트', '트리트먼트_애플']","['토탈', '솔루션', '애플프레쉬', '트리트먼트', '토탈', '솔루션', '애플프레쉬', '트리트먼트', '평소', '신경', '트리트먼트', '애플', '토탈_솔루션', '솔루션_애플프레쉬', '애플프레쉬_트리트먼트', '트리트먼트_토탈', '토탈_솔루션', '솔루션_애플프레쉬', '애플프레쉬_트리트먼트', '트리트먼트_평소', '평소_신경', '신경_트리트먼트', '트리트먼트_애플']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 건성 두피 케어 샴푸 코코넛 플로럴향 가성비 실화 솔직 리뷰 공유합니다 헤드앤숄더 건성 두피 케어 샴푸 코코넛 플로럴향 후기 건성 두피를 위한 섬세한 케어 헤드앤숄더 건성 두피 케어 샴푸 코코넛 플로럴향 이번에 제가 직접 사용해 본 제품은 바로 헤드앤숄더 건성 두피 케어 샴푸,"['건성', '케어', '코코넛', '플로럴', '가성비', '실화', '리뷰', '공유', '건성', '케어', '코코넛', '플로럴향', '건성', '케어', '건성', '케어', '코코넛', '플로럴', '이번', '건성', '케어']","['건성_케어', '케어_코코넛', '코코넛_플로럴', '플로럴_가성비', '가성비_실화', '실화_리뷰', '리뷰_공유', '공유_건성', '건성_케어', '케어_코코넛', '코코넛_플로럴향', '플로럴향_건성', '건성_케어', '케어_건성', '건성_케어', '케어_코코넛', '코코넛_플로럴', '플로럴_이번', '이번_건성', '건성_케어']","['건성', '케어', '코코넛', '플로럴', '가성비', '실화', '리뷰', '공유', '건성', '케어', '코코넛', '플로럴향', '건성', '케어', '건성', '케어', '코코넛', '플로럴', '이번', '건성', '케어', '건성_케어', '케어_코코넛', '코코넛_플로럴', '플로럴_가성비', '가성비_실화', '실화_리뷰', '리뷰_공유', '공유_건성', '건성_케어', '케어_코코넛', '코코넛_플로럴향', '플로럴향_건성', '건성_케어', '케어_건성', '건성_케어', '케어_코코넛', '코코넛_플로럴', '플로럴_이번', '이번_건성', '건성_케어']",['솔직_리뷰'],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 두피 토탈 솔루션 딥클린 샴푸 사용 후기 오늘은 제가 최근에 사용해본 헤드앤숄더 두피 토탈 솔루션 딥클린 샴푸에 대해 여러분께 솔직한 후기 를 남기려고 해요 요즘처럼 건조한 날씨에는 두피도 많이 고민이 되는데 이 샴푸로 그 고민이 어떻게 해결되었는지,"['토탈', '솔루션', '클린', '토탈', '솔루션', '클린', '건조', '날씨', '고민', '고민', '해결']","['토탈_솔루션', '솔루션_클린', '클린_토탈', '토탈_솔루션', '솔루션_클린', '클린_건조', '건조_날씨', '날씨_고민', '고민_고민', '고민_해결']","['토탈', '솔루션', '클린', '토탈', '솔루션', '클린', '건조', '날씨', '고민', '고민', '해결', '토탈_솔루션', '솔루션_클린', '클린_토탈', '토탈_솔루션', '솔루션_클린', '클린_건조', '건조_날씨', '날씨_고민', '고민_고민', '고민_해결']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 쿨멘솔 쓸지말지ㅠ 고민돼요ㅠㅠ 헤드앤숄더 쿨멘솔 후기 보면 시원해서 좋다는 사람도 있고 오히려 따갑다는 얘기도 있어서 더 헷갈려요 요즘은 머리 감기 전부터 괜히 두피 상태가 신경 쓰여서 손으로 자꾸 만져보게 되고 이미 예민해진,"['쿨멘솔', '고민', '쿨멘솔', '얘기', '상태', '신경']","['쿨멘솔_고민', '고민_쿨멘솔', '쿨멘솔_얘기', '얘기_상태', '상태_신경']","['쿨멘솔', '고민', '쿨멘솔', '얘기', '상태', '신경', '쿨멘솔_고민', '고민_쿨멘솔', '쿨멘솔_얘기', '얘기_상태', '상태_신경']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 가려운두피 원래 이런건가요 혹시 헤드앤숄더 가려운두피 써보신 분 계신가요 헤드앤숄더 가려운두피 원래 이런건지 궁금해서 글 남겨봐요 요즘 들어 두피가 계속 가려워서 너무 스트레스예요ㅠ 긁으면 안 되는 거 알면서도 참기가 너무,['스트레스'],[],['스트레스'],[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 비듬샴푸 탈모에도 도움이 될까요 따갑다는 후기 도 있던데 헤드앤숄더 비듬샴푸는 어떤가요 두피가 예민한 편이라서 자극적인 성분 들어간 제품 쓰면 가려움증 생기거나 각질이 더 생길까봐 걱정돼요 그리고 헤드앤숄더 비듬샴푸 매일 사용해도 괜찮은,"['비듬', '탈모', '도움', '비듬', '자극', '성분', '가려움증', '각질', '걱정', '비듬']","['비듬_탈모', '탈모_도움', '도움_비듬', '비듬_자극', '자극_성분', '성분_가려움증', '가려움증_각질', '각질_걱정', '걱정_비듬']","['비듬', '탈모', '도움', '비듬', '자극', '성분', '가려움증', '각질', '걱정', '비듬', '비듬_탈모', '탈모_도움', '도움_비듬', '비듬_자극', '자극_성분', '성분_가려움증', '가려움증_각질', '각질_걱정', '걱정_비듬']",[],,,2,"['자극', '가려움']",0,[],-2,이탈위험,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 두피 토탈 솔루션 샴푸 쿨 멘솔 사용 후기 오늘은 최근에 제가 사용해본 헤드앤숄더 두피 토탈 솔루션 샴푸 쿨 멘솔에 대한 후기 를 남겨볼까 해요 요즘 어쩐지 두피가 간지럽기도 하고 예민해진 것 같아서 뭔가 좋은 제품이 없을까 찾아봤는데 이 제품이 눈에,"['토탈', '솔루션', '토탈', '솔루션']","['토탈_솔루션', '솔루션_토탈', '토탈_솔루션']","['토탈', '솔루션', '토탈', '솔루션', '토탈_솔루션', '솔루션_토탈', '토탈_솔루션']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,직접 비교해봤습니다 헤드앤숄더 두피 토탈 솔루션 샴푸 딥클린 최종 추천 사용 후기 를 꼼꼼히 비교해 보시고 자신에게 맞는 제품을 선택하는 것이 중요합니다 헤드앤숄더 두피 토탈 솔루션 샴푸 딥클린은 두피 고민을 가진 많은 분들에게 좋은 선택지가 될 수 있을 것 같아요 특히 딥클린,"['비교', '토탈', '솔루션', '클린', '최종', '비교', '자신', '선택', '중요', '토탈', '솔루션', '클린', '고민', '선택지', '클린']","['비교_토탈', '토탈_솔루션', '솔루션_클린', '클린_최종', '최종_비교', '비교_자신', '자신_선택', '선택_중요', '중요_토탈', '토탈_솔루션', '솔루션_클린', '클린_고민', '고민_선택지', '선택지_클린']","['비교', '토탈', '솔루션', '클린', '최종', '비교', '자신', '선택', '중요', '토탈', '솔루션', '클린', '고민', '선택지', '클린', '비교_토탈', '토탈_솔루션', '솔루션_클린', '클린_최종', '최종_비교', '비교_자신', '자신_선택', '선택_중요', '중요_토탈', '토탈_솔루션', '솔루션_클린', '클린_고민', '고민_선택지', '선택지_클린']",[],,,0,[],1,['추천'],1,긍정,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 클리니컬 스트렝스 고민ㅠ 그래서 헤드앤숄더 클리니컬 스트렝스 이거 찾아보게 됐는데 후기 보면 좋다는 글도 있고 그냥 그렇다는 글도 있어서 더 헷갈리더라구요 괜히 바꿨다가 더 뒤집어지면 어쩌나 싶고 안 바꾸자니 지금 상태도 너무 힘들고,"['클리니컬', '스트렝스', '고민', '클리니컬', '스트렝스', '상태']","['클리니컬_스트렝스', '스트렝스_고민', '고민_클리니컬', '클리니컬_스트렝스', '스트렝스_상태']","['클리니컬', '스트렝스', '고민', '클리니컬', '스트렝스', '상태', '클리니컬_스트렝스', '스트렝스_고민', '고민_클리니컬', '클리니컬_스트렝스', '스트렝스_상태']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 프로페셔널 안티 댄드러프 샴푸 진짜 만족스럽네요 중에 헤드앤숄더 프로페셔널 안티 댄드러프 어드밴스드 오일 컨트롤 샴푸를 사용해보기로 결심했어요 가격은 25 400원이더라고요 가격대가 조금 있는 편이라 망설였지만 정말 효과가 뛰어난지 직접 사용해본 후기 를,"['프로페셔널', '안티', '댄드러프', '만족', '프로페셔널', '안티', '댄드러프', '어드밴스드', '오일', '컨트롤', '결심', '가격대', '효과']","['프로페셔널_안티', '안티_댄드러프', '댄드러프_만족', '만족_프로페셔널', '프로페셔널_안티', '안티_댄드러프', '댄드러프_어드밴스드', '어드밴스드_오일', '오일_컨트롤', '컨트롤_결심', '결심_가격대', '가격대_효과']","['프로페셔널', '안티', '댄드러프', '만족', '프로페셔널', '안티', '댄드러프', '어드밴스드', '오일', '컨트롤', '결심', '가격대', '효과', '프로페셔널_안티', '안티_댄드러프', '댄드러프_만족', '만족_프로페셔널', '프로페셔널_안티', '안티_댄드러프', '댄드러프_어드밴스드', '어드밴스드_오일', '오일_컨트롤', '컨트롤_결심', '결심_가격대', '가격대_효과']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 클리니컬 스트렝스 어때요 헤드앤숄더 클리니컬 스트렝스 써본 분들 후기 궁금해서 글 남겨요 요즘 정수리 쪽이 너무 훤히 들여다보여서 스트레스가 이만저만이 아니에요ㅠㅠ 머리를 묶을 때마다 예전보다 양이 확연히 줄어든 게 느껴져서 매일 거울,"['클리니컬', '스트렝스', '클리니컬', '스트렝스', '정수리', '스트레스', '이만저만', '예전', '거울']","['클리니컬_스트렝스', '스트렝스_클리니컬', '클리니컬_스트렝스', '스트렝스_정수리', '정수리_스트레스', '스트레스_이만저만', '이만저만_예전', '예전_거울']","['클리니컬', '스트렝스', '클리니컬', '스트렝스', '정수리', '스트레스', '이만저만', '예전', '거울', '클리니컬_스트렝스', '스트렝스_클리니컬', '클리니컬_스트렝스', '스트렝스_정수리', '정수리_스트레스', '스트레스_이만저만', '이만저만_예전', '예전_거울']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 딥클린 왜이래요 도대체 왜이럴까요ㅜㅜ 헤드앤숄더 딥클린 후기 찾아보니까 저처럼 두피 트러블 올라왔다고 얘기하는 분들도 꽤 있는 것 같더라고요 그래서 더 혼란스러워요 저처럼 지성인데 두피까지 민감한 경우는 도대체 어떤 샴푸를,"['클린', '클린', '트러블', '얘기', '혼란', '지성']","['클린_클린', '클린_트러블', '트러블_얘기', '얘기_혼란', '혼란_지성']","['클린', '클린', '트러블', '얘기', '혼란', '지성', '클린_클린', '클린_트러블', '트러블_얘기', '얘기_혼란', '혼란_지성']",[],,,2,"['트러블', '올라왔']",0,[],-2,이탈위험,False
cafearticle,,헤드앤숄더 후기,P amp G 헤드앤숄더 쿨 멘솔 린스 사용 후기 안녕하세요 오늘은 제가 최근에 구매한 P amp G 헤드앤숄더 쿨 멘솔 린스에 대해 이야기해보려고 해요 이 P amp G 헤드앤숄더 쿨 멘솔 린스를 바르고 나면 두피가 뭔가 더 맑아지는 느낌이 드는 게 정말 좋더라고요 향도,"['린스', '린스', '이야기', '린스', '느낌']","['린스_린스', '린스_이야기', '이야기_린스', '린스_느낌']","['린스', '린스', '이야기', '린스', '느낌', '린스_린스', '린스_이야기', '이야기_린스', '린스_느낌']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,두피 가려움 때문에 고민이라면 헤드앤숄더 토탈 솔루션으로 해결해봤어요 그래서 제가 직접 사용해 헤드앤숄더 토탈 솔루션 샴푸를 바탕으로 두피 가려움 관리 방법부터 제품 후기 까지 싹 정리해 드릴게요 오늘의 추천템 바로가기 두피 가려움 원인,"['고민', '토탈', '솔루션', '해결', '토탈', '솔루션', '바탕', '관리', '방법', '정리', '원인']","['고민_토탈', '토탈_솔루션', '솔루션_해결', '해결_토탈', '토탈_솔루션', '솔루션_바탕', '바탕_관리', '관리_방법', '방법_정리', '정리_원인']","['고민', '토탈', '솔루션', '해결', '토탈', '솔루션', '바탕', '관리', '방법', '정리', '원인', '고민_토탈', '토탈_솔루션', '솔루션_해결', '해결_토탈', '토탈_솔루션', '솔루션_바탕', '바탕_관리', '관리_방법', '방법_정리', '정리_원인']",[],,,1,['가려움'],1,['추천'],0,중립,False
cafearticle,,헤드앤숄더 후기,정수리 샴푸 광고 사절 감이 안와요 서칭을 해보니 gd샴푸 헤드앤숄더 쓴다는 글이 많이 보이네요 집에서 어른들은 헤드앤숄더 쓰고 있어요 gd샴푸 헤드앤숄더 쓰시는분 찐 후기 듣고 싶어요 광고말고 진짜 사용하시는 샴푸도 추천 받고 싶네요,"['정수리', '사절', '서칭', '어른']","['정수리_사절', '사절_서칭', '서칭_어른']","['정수리', '사절', '서칭', '어른', '정수리_사절', '사절_서칭', '서칭_어른']",[],,,0,[],1,['추천'],1,긍정,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 가려운두피케어 샴푸 사용 후기 안녕하세요 오늘은 제가 최근에 사용해본 헤드앤숄더 가려운두피케어 샴푸에 대해 얘기해보려고 해요 그동안 가려움이 심해서 신경이 많이 썼는데 헤드앤숄더 가려운두피케어 샴푸를 쓰고 나서는 그런 불편함이 많이,"['케어', '케어', '얘기', '그동안', '신경', '케어', '불편']","['케어_케어', '케어_얘기', '얘기_그동안', '그동안_신경', '신경_케어', '케어_불편']","['케어', '케어', '얘기', '그동안', '신경', '케어', '불편', '케어_케어', '케어_얘기', '얘기_그동안', '그동안_신경', '신경_케어', '케어_불편']",[],,,1,['가려움'],0,[],-1,이탈위험,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 스트렝스 괜찮나요 헤드앤숄더 스트렝스 괜찮나요 헤드앤숄더 스트렝스 요즘 이거 계속 고민이에요ㅠㅠ 두피 트러블이 진짜 점점 심해지는 느낌이라 이제는 그냥 넘길 수가 없네요 처음에는 그냥 간지러운 정도였는데 요즘은 긁으면 바로,"['스트렝스', '스트렝스', '스트렝스', '고민', '트러블', '느낌', '이제', '처음']","['스트렝스_스트렝스', '스트렝스_스트렝스', '스트렝스_고민', '고민_트러블', '트러블_느낌', '느낌_이제', '이제_처음']","['스트렝스', '스트렝스', '스트렝스', '고민', '트러블', '느낌', '이제', '처음', '스트렝스_스트렝스', '스트렝스_스트렝스', '스트렝스_고민', '고민_트러블', '트러블_느낌', '느낌_이제', '이제_처음']",[],,,1,['트러블'],0,[],-1,이탈위험,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 가려운 두피 케어 샴푸 850ml 효과 어떠셨나요 이대로 가다간 탈모까지 진행될 것 같아서 너무 불안합니다 헤드앤숄더 가려운 두피 케어 샴푸 사용해보신 분들 계신가요 정말 가려움증 완화에 도움이 되는지 솔직한 후기 좀 알려주세요,"['케어', '효과', '탈모', '진행', '불안', '케어', '가려움증', '완화', '도움']","['케어_효과', '효과_탈모', '탈모_진행', '진행_불안', '불안_케어', '케어_가려움증', '가려움증_완화', '완화_도움']","['케어', '효과', '탈모', '진행', '불안', '케어', '가려움증', '완화', '도움', '케어_효과', '효과_탈모', '탈모_진행', '진행_불안', '불안_케어', '케어_가려움증', '가려움증_완화', '완화_도움']",[],,,1,['가려움'],0,[],-1,이탈위험,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 클리니컬 스트렝스 당황 혹시 저만 그런 건가 싶어서 헤드앤숄더 클리니컬 스트렝스 후기 들을 좀 찾아봤는데 저처럼 비슷하게 더 악화됐다는 글들도 꽤 보이더라고요 헤드앤숄더 클리니컬 스트렝스가 항진균 샴푸라서 성분이 강한 편이라고,"['클리니컬', '스트렝스', '당황', '클리니컬', '스트렝스', '악화', '클리니컬', '스트렝스', '항진', '성분']","['클리니컬_스트렝스', '스트렝스_당황', '당황_클리니컬', '클리니컬_스트렝스', '스트렝스_악화', '악화_클리니컬', '클리니컬_스트렝스', '스트렝스_항진', '항진_성분']","['클리니컬', '스트렝스', '당황', '클리니컬', '스트렝스', '악화', '클리니컬', '스트렝스', '항진', '성분', '클리니컬_스트렝스', '스트렝스_당황', '당황_클리니컬', '클리니컬_스트렝스', '스트렝스_악화', '악화_클리니컬', '클리니컬_스트렝스', '스트렝스_항진', '항진_성분']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 건성 두피 케어 샴푸 써보신 분 어떠셨나요 혹시 헤드앤숄더 건성 두피 케어 샴푸 써보신 분들 계신가요 건조하고 민감한 두피에도 자극 없이 쓸 수 있는지 궁금하고 실제로 사용해보신 후기 들려주시면 정말 감사하겠습니다,"['건성', '케어', '건성', '케어', '건조', '자극', '감사']","['건성_케어', '케어_건성', '건성_케어', '케어_건조', '건조_자극', '자극_감사']","['건성', '케어', '건성', '케어', '건조', '자극', '감사', '건성_케어', '케어_건성', '건성_케어', '케어_건조', '건조_자극', '자극_감사']",[],,,1,['자극'],0,[],-1,이탈위험,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 가려운 두피케어 트리트먼트 사용 건조하고 가려운 두피에 찾아온 놀라운 편안함 오늘은 제가 직접 구매하고 사용하며 감탄한 헤드앤숄더 가려운 두피케어 트리트먼트 후기 를 들려드리려고 해요 할인가로 구매할 수 있는 링크는 이 글이 시작되는 바로 여기와 글의 마지막에 함께 안내해 드릴게요,"['케어', '트리트먼트', '건조', '편안', '감탄', '케어', '트리트먼트', '시작', '마지막', '안내']","['케어_트리트먼트', '트리트먼트_건조', '건조_편안', '편안_감탄', '감탄_케어', '케어_트리트먼트', '트리트먼트_시작', '시작_마지막', '마지막_안내']","['케어', '트리트먼트', '건조', '편안', '감탄', '케어', '트리트먼트', '시작', '마지막', '안내', '케어_트리트먼트', '트리트먼트_건조', '건조_편안', '편안_감탄', '감탄_케어', '케어_트리트먼트', '트리트먼트_시작', '시작_마지막', '마지막_안내']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 비듬샴푸 직구 효과 어떠셨나요 헤드앤숄더 효과가 좀 다르다는 얘기들을 봤는데 직구로 사야 하는 건지도 잘 모르겠고요 이런 상황에서 헤드앤숄더 비듬샴푸 써보신 분들 계신가요 정말 효과 있으셨는지 솔직한 후기 좀 들어보고 싶어요,"['비듬', '직구', '효과', '효과', '얘기', '직구', '상황', '비듬', '효과']","['비듬_직구', '직구_효과', '효과_효과', '효과_얘기', '얘기_직구', '직구_상황', '상황_비듬', '비듬_효과']","['비듬', '직구', '효과', '효과', '얘기', '직구', '상황', '비듬', '효과', '비듬_직구', '직구_효과', '효과_효과', '효과_얘기', '얘기_직구', '직구_상황', '상황_비듬', '비듬_효과']",[],,,0,[],0,[],0,중립,False
cafearticle,,헤드앤숄더 후기,헤드앤숄더 가려운두피 정말 효과 있어요 헤드앤숄더 가려운두피 정말 효과 있어요 요즘 두피가 너무 간지러워서 진짜 스트레스 장난 아니에요ㅠ 가만히 있어도 자꾸 간질간질하고 신경 쓰여서 계속 손이 가네요 그래서 이것저것 찾아보다가 헤드앤숄더,"['효과', '효과', '스트레스', '장난', '신경', '이것저것']","['효과_효과', '효과_스트레스', '스트레스_장난', '장난_신경', '신경_이것저것']","['효과', '효과', '스트레스', '장난', '신경', '이것저것', '효과_효과', '효과_스트레스', '스트레스_장난', '장난_신경', '신경_이것저것']",[],,,0,[],0,[],0,중립,False
